Code,Name,Model,Size,RACKNO,Sale_rate,GST_rate,Brand_name,Lingam_stock,Kumari_stock
"A990175","LIP SEAL KIT, 20 AND 20/16","","","",31063,18,"ELGI ROCD SPARES",0,0
"A990187","KIT-NEW,LIP SEAL,BEARING,20S","","","",140054,18,"ELGI ROCD SPARES",0,0
"A990243","KIT, AIREND BEARING, 53","","","",18245,18,"ELGI ROCD SPARES",0,0
"B000300030001","MOISTURE SEPARATOR 850CFM","","","",100280,18,"ELGI ROCD SPARES",0,0
"B000306040010","WATER SEPARATOR W/O DRAIN 21/2","","","",58414,18,"ELGI ROCD SPARES",0,0
"B000306040012","WATER SEPARATOR - F3","","","",26060,18,"ELGI ROCD SPARES",0,0
"B000306040013","AUTO DRAIN VALVE - F3","","","I78/E",7754,18,"ELGI ROCD SPARES",0,4
"B000500010070","114218-CONDENSER","","","G/ZONE3",4818,18,"ELGI ROCD SPARES",0,0
"B000500010074","114225-CONDENSER","","","",55113,18,"ELGI ROCD SPARES",0,0
"B000500010091","116622-STARTING RELAY","","","",1655,18,"ELGI ROCD SPARES",0,0
"B000500010093","116615-STARTING RELAY","","","",1640,18,"ELGI ROCD SPARES",0,0
"B000500010095 ","STARTING CAPACITOR 114102","ELRD","",null,839,5,"ELGI ROCD SPARES",0,0
"B000500010096","114101-STARTING CAPACITOR","","","",1208,18,"ELGI ROCD SPARES",0,0
"B000500010098","211308-OVER LOAD PROTECTOR","","","",550,18,"ELGI ROCD SPARES",0,0
"B000500010102","114105-RUNNING CAPACITOR","","","",1432,18,"ELGI ROCD SPARES",0,0
"B000500010109","107313-EXPANSION VALVE","","","",42025,18,"ELGI ROCD SPARES",0,0
"B000500010111","107315-EXPANSION VALVE","","","",54481,18,"ELGI ROCD SPARES",0,0
"B000500010117 ","COMPRESSOR 115823    ","ELRD","",null,37308,5,"ELGI ROCD SPARES",0,0
"B000500010118 ","COMPRESSOR 115818","ELRD","",null,30973,5,"ELGI ROCD SPARES",0,0
"B000500010120","115896-COMPRESSOR KCE511","","","",66236,18,"ELGI ROCD SPARES",0,0
"B000500010121","115895-COMPRESSOR KCM519","","","",91500,18,"ELGI ROCD SPARES",0,0
"B000500010122","182102-FAN MOTOR DIA-300MM","","","I75/F",9194,18,"ELGI ROCD SPARES",0,4
"B000500010122 ","FAN MOTOR-182052","ELRD","","",12088,18,"ELGI ROCD SPARES",0,-4
"B000500010123","307209-SWITCH ON/OFF","","","",5001,18,"ELGI ROCD SPARES",0,0
"B000500010126","107317-EXPANSION VALVE","","","",9771,18,"ELGI ROCD SPARES",0,0
"B000500110001","INTEGRATED AIR DRYER 18-22","","",null,165402,18,"ELGI ROCD SPARES",0,0
"B000500110007","INTEGRATED DRYER 11KW 18KW","","","",161169,18,"ELGI ROCD SPARES",0,0
"B000505600001","F2 IAD DRYER COMPRESSOR 18/22","","","",55703,18,"ELGI ROCD SPARES",0,0
"B000505600002","F2 IAD DRYER COMPRESSOR 11/15","","","",43906,18,"ELGI ROCD SPARES",0,0
"B000505600003","F2 IAD CONDENSER FAN 18/22","","","",49895,18,"ELGI ROCD SPARES",0,0
"B000505600004","F2 IAD CONDENSER FAN 11/15","","","",32201,18,"ELGI ROCD SPARES",0,0
"B000505600005","F2 IAD GOT GAS BY PASS VALVE","","","",31837,18,"ELGI ROCD SPARES",0,0
"B000505600006","F2 IAD ADV KIT","F2","","I80/B",2402,18,"ELGI ROCD SPARES",0,1
"B000505600007","F2 IAD PRESSURE SWITCH","","","",2910,18,"ELGI ROCD SPARES",0,0
"B000505600008","F2 IAD TEMPERATURE TRANSMITTER","","","",28798,18,"ELGI ROCD SPARES",0,0
"B000505600009","F2 IAD CAPACITOR 40MFD 18/22","","","",2733,18,"ELGI ROCD SPARES",0,0
"B000505600010","F2 IAD CAPACITOR 25MFD 11/15","","",null,2733,18,"ELGI ROCD SPARES",0,0
"B000600040017","ELEMENT PF MODEL - SG 0192","","",null,47091,5,"ELGI ROCD SPARES",0,0
"B000600040018","ELEMENT FF MODEL- SG0192","","",null,53273,5,"ELGI ROCD SPARES",0,0
"B000606160001","PREFILTER-90-160 KW","","","",902,18,"ELGI ROCD SPARES",0,0
"B000606160001 ","PREFILTER-90-160 KW","F5F6","",null,580,5,"ELGI ROCD SPARES",0,0
"B000606160002","PREFILTER-F4-75 KW","","","",416,18,"ELGI ROCD SPARES",0,0
"B001300030001","STAND ALONE ADV MS 850 ","E75 HORIZON","",null,12805,5,"ELGI & ATS ELGI SPARES",0,0
"B001302940001","AUTO DRAIN VALVE F5 & F6","","","I80/B",14182,18,"ELGI ROCD SPARES",0,2
"B001303900001","GZHD-AUTOMATIC DRAIN VALVE","","","I80/B",10612,18,"ELGI ROCD SPARES",0,1
"B001303900002","GZLD-AUTOMATIC DRAIN VALVE","","","",9545,18,"ELGI ROCD SPARES",0,0
"B001306040002"," ADV-AIR FILTER ENGG MS","","",null,6169,5,"ELGI ROCD SPARES",0,0
"B001400990001","ANTI VIBRATION MOUNTING PML 2D","","","",7152,18,"ELGI ROCD SPARES",0,0
"B001401100003","ANTI VIBRATION MOUNT","","","",696,18,"ELGI ROCD SPARES",0,0
"B001401110001","AVM MW 125EMB","","","",1347,18,"ELGI ROCD SPARES",0,0
"B001401110005","AVM MW 100A","","","",764,18,"ELGI ROCD SPARES",0,0
"B001401300003","ANTI VIBRATION MOUNT MF","","","I79/B",365,18,"ELGI ROCD SPARES",0,1
"B001401300004","ANTI VIB MTG HD CU 1200 - A","","","",3801,18,"ELGI ROCD SPARES",0,0
"B001401300005","ANTI VIB MTG HD CU 1200 - M","","","",3694,18,"ELGI ROCD SPARES",0,0
"B001406190005","AVM TYPE M-F D40-H35-M8","","","I79/B",373,18,"ELGI ROCD SPARES",0,0
"B001501070001","PRESSURE REGULATOR PRNE","","","I78/B",17939,18,"ELGI ROCD SPARES",0,1
"B001501070002","PRESSURE REGULATOR PRNE 1.2MM","","","I78/B",16800,18,"ELGI ROCD SPARES",0,1
"B015000760001","GAS SPRING","","","",3570,18,"ELGI ROCD SPARES",0,0
"B001505770001","PRESSURE REGULATOR -VE F6 STD","","","",8815,18,"ELGI ROCD SPARES",0,0
"B001700010001","192705-SENSOR","","","I75/D",1447,18,"ELGI ROCD SPARES",0,-1
"B001701280002","WATER TEMP. SWITCH C8165 RICO","","","",1903,18,"ELGI ROCD SPARES",0,0
"B001800200015","DAMPING COIL FOR PRS SWT RT-5","DPSAC","",null,6057,18,"ELGI ROCD SPARES",0,0
"B001800510002","PR.SWITCH 2 TO 14 BAR KP36","","","",4381,18,"ELGI RCD SPARES",0,-1
"B001801280002","PRESSURE SWITCH","","",null,1818,18,"ELGI ROCD SPARES",0,0
"B002000210003","TEMPERATURE GAUGE 40 130 DEG","","",null,1232,18,"ELGI ROCD SPARES",0,0
"B002000210005","ELECT. TEMP.GAUGE WITH SENSOR","","","",3166,18,"ELGI ROCD SPARES",0,0
"B002005840001","TEMP GAUGE CUM SWITCH(0-300)","","",null,18419,5,"ELGI & ATS ELGI SPARES",0,0
"B002100010001","122003-LOW PRESSURE GAUGE","","","",1890,18,"ELGI ROCD SPARES",0,0
"B002100210002","PRESSURE GAUGE 0-16 BAR","","","",1036,18,"ELGI ROCD SPARES",0,0
"B002100220016","GAUGE DISCHARGE PRESSURE","","",null,3119,18,"ELGI ROCD SPARES",0,0
"B002105840002","PRESSURE GAUGE (0-7 KG/CM^2) ","","",null,1663,5,"ELGI ROCD SPARES",0,0
"B002105840003","PR.GAUGE WAREE(0-14 KG/CM^2)","","",null,2625,18,"ELGI ROCD SPARES",0,0
"B003106100001","BALL VALVE 3","","","",22455,18,"ELGI ROCD SPARES",0,0
"B003801070001","VALVE, DCV, PUSH PULL, G1/4","","",null,1948,5,"ELGI ROCD SPARES",0,0
"B004100170001","NON RETURN VALVE 1/8 INCH","","","I78/B",897,18,"ELGI ROCD SPARES",0,18
"B004101070001","CHECK VALVE","","",null,62575,18,"ELGI ROCD SPARES",0,0
"B004101070002","CHECK VALVE NH42","","",null,87275,18,"ELGI ROCD SPARES",0,0
"B004101230002","NON RETURN VALVE 1/2","","",null,8646,18,"ELGI ROCD SPARES",0,0
"B004604790001","OIL SIGHT GLASS PANEL","","",null,198,18,"ELGI ROCD SPARES",0,0
"B004606280001","OIL SIGHT GLASS G1/2","","","I78/B",1208,18,"ELGI ROCD SPARES",0,2
"B004700460001","AIR FILTER KIT 400CFM","","","",9360,18,"ELGI ROCD SPARES",0,0
"B004700460005","AIR FILTER INTAKE NH42","","",null,23608,18,"ELGI ROCD SPARES",0,0
"B004700770002","AIR FILTER ASSY E18-E22","","","I60/A",15731,18,"ELGI ROCD SPARES",0,1
"B004700770003","AIR FILTER ASSY E30-E37","E30-37 HORIZON","","",13109,18,"ELGI ROCD SPARES",0,0
"B004700770004","AIR FILTER ASSY E45-E55","","","",18679,18,"ELGI ROCD SPARES",0,0
"B004700770005","AIR FILTER ASSY E11-E15","","","",15568,18,"ELGI ROCD SPARES",0,0
"B004700770008","AIR FILTER ASSEMBLY","","","I76/B",2061,18,"ELGI ROCD SPARES",0,3
"B004700770014","AIR FILTER ASSY 1765 CFM","","","",72087,18,"ELGI ROCD SPARES",0,0
"B004700770015","90 DEG ELBOW CPLG-E11-E15","","","",1883,18,"ELGI ROCD SPARES",0,0
"B004700770016","90 DEG ELBOW CPLG-E18-E22","","","",2241,18,"ELGI ROCD SPARES",0,0
"B004700770019","90 DEG ELBOW CPLG-E45-E55","","","",3377,18,"ELGI ROCD SPARES",0,0
"B004700770028","FILTER ELEMENT F6","","","",15971,18,"ELGI ROCD SPARES",0,0
"B004700770029","FILTER ELEMENT F5","","","",15417,18,"ELGI ROCD SPARES",0,0
"B004700770031","AIR FILTER ELEMENT-F4-75KW","","","I/ZONE4",18589,18,"ELGI ROCD SPARES",0,1
"B004800490006","OIL FILTER ASSY 630LPM 10 MICS","","","",26848,18,"ELGI ROCD SPARES",0,0
"B004800610004","OIL FILTER 25LPM, EN73S","","","I77/C",870,18,"ELGI ROCD SPARES",0,66
"B004800610005","OIL FILTER, 10LPM, EN53","","","I76/D",794,18,"ELGI ROCD SPARES",0,19
"B004800770001","OIL FILTER ELEMENT-75 LPM","","","I75/C",2007,18,"ELGI ROCD SPARES",-1,85
"B004800770003","OIL FILTER ASSY","","","I76/B",2682,18,"ELGI ROCD SPARES",0,7
"B004800770006","OIL FILTER ASSY.90-160KW","","",null,9330,18,"ELGI ROCD SPARES",0,0
"B004800910002","HEAD ASSY, SPIN ON BOF","","","",9206,18,"ELGI ROCD SPARES",0,0
"B004800910004","SPINON FILTER ELEMENT 189.3LPM","","","",8401,18,"ELGI ROCD SPARES",0,0
"B004900520002","ROD END BEARING - PSF6","","","",314,18,"ELGI ROCD SPARES",0,0
"B005000530002","SS WORM CLAMP JW6C13-44-60","","","",282,18,"ELGI ROCD SPARES",0,0
"B005000530005","SS WORM CLAMP JW6C13-99-115","","","",249,18,"ELGI ROCD SPARES",0,0
"B005004300007","SS WORM CLAMP JW6C,12.7,39-55","","",null,80,18,"ELGI ROCD SPARES",0,0
"B005100560069","EM 7.5 HP 415V AC 4P","","",null,35637,5,"ELGI ROCD SPARES",0,0
"B005100560096","11KW,4P SF1.2,400V MOTOR","","",null,77690,18,"ELGI ROCD SPARES",0,0
"B005100560097","EM15KWSF1.2400V50H4PB35IE2S,CE","","",null,101627,18,"ELGI ROCD SPARES",0,0
"B005100560098","EM18.5KWSF1.2,400V50H4PB35IE2S","","",null,127609,18,"ELGI ROCD SPARES",0,0
"B005100560099","EM22KWSF1.2,400V50H4PB35IE2S","","",null,149059,18,"ELGI ROCD SPARES",0,0
"B005100560100","EM22KW 400V 2P 50HZ SF1.2 IE2","","",null,152313,18,"ELGI ROCD SPARES",0,0
"B005100560140","EM5.5KWSF1.0,400V50H2PB35IE1W","","",null,63251,18,"ELGI ROCD SPARES",0,0
"B005100950020","EM11KWSF1.15,400V50H4PB35IE1H","","",null,93088,18,"ELGI ROCD SPARES",0,0
"B005100950021","EM15KW, 400V, 4P, SF1.15","","",null,66972,5,"ELGI ROCD SPARES",0,0
"B005100950023","EM22KW, 400V, 4P, SF1.15","E22 HORIZON","",null,94310,5,"ELGI ROCD SPARES",0,0
"B005100950024","EM30KW, 400V, 4P, SF1.15","E30 HORIZON","",null,125410,5,"ELGI ROCD SPARES",0,0
"B005100950025","EM37KW, 400V, 4P, SF1.15","E37 HORIZON","",null,150663,5,"ELGI ROCD SPARES",0,0
"B005100950028","EM55KWSF1.15,400V50H4PB35IE1H","","",null,373246,18,"ELGI ROCD SPARES",0,0
"B005100950030","EM18.5KWSF1.15,400V50H4PB35IE1","","",null,122646,18,"ELGI ROCD SPARES",0,0
"B005100950031","EM45KW, 400V, 2P, SF1.2","E45 HORIZON","",null,180048,5,"ELGI ROCD SPARES",0,0
"B005100950032","EM45KWSF1.2,400V50H4PB35IE1H,E","","",null,338129,18,"ELGI ROCD SPARES",0,0
"B005100950129","EM11 SF1.1,400V,50HZ,2P","","",null,54187,18,"ELGI ROCD SPARES",0,0
"B005100950131","AXIAL FAN 63W,230V,50HZ","","","I/ZONE4",8143,18,"ELGI ROCD SPARES",0,1
"B005100950133","EM7.5KWSF1.1,400V50H2PB3IE1W","","",null,57450,18,"ELGI ROCD SPARES",0,0
"B005101770001","EM 22KW 4P SF1.2 50HZ 400V IE2","","",null,138513,18,"ELGI ROCD SPARES",0,0
"B005101770002","EM22KWSF1.2,400V50H2PB35IE2H","","",null,137179,18,"ELGI ROCD SPARES",0,0
"B005101770021","EM160SF1.2,415V,50HZ,TH,SH-EF2","","","",993082,18,"ELGI ROCD SPARES",0,0
"B005106400032","EM15KWSF1.1,400V50H2PB3IE1W,CE","","",null,90404,18,"ELGI ROCD SPARES",0,0
"B005400590001","DRIVE COUPLING BORE 55/44.43","","","",10990,18,"ELGI ROCD SPARES",0,0
"B005400590005","COUPLING ROTEX28","","","I64/F",3077,18,"ELGI ROCD SPARES",0,0
"B005400590006","COUPLING OIL PUMP NH42","","",null,2788,18,"ELGI ROCD SPARES",0,0
"B005400900005","DRIVE COUPLING L1610-2800SERIE","","","",36109,18,"ELGI ROCD SPARES",0,0
"B005400900006","DRIVE COUPLING S-2800, GRP1910","","","",42132,18,"ELGI ROCD SPARES",0,0
"B005400900007","DRIVE COUPLING S-2800,GRP 1910","","","",37474,18,"ELGI ROCD SPARES",0,0
"B005400900008","ELEMENT COUPLING S2800 GR1913","","","",26696,18,"ELGI ROCD SPARES",0,0
"B005400900009","ELEMENT COUPLING S2800 GR1911","","","",24455,18,"ELGI ROCD SPARES",0,0
"B005400900010","ELEMENT COUPLING S2800 GR1918","","","",22292,18,"ELGI ROCD SPARES",0,0
"B005400900018","COUPLING ELEMENT 1912","","","",26882,18,"ELGI ROCD SPARES",0,0
"B005400990004","DRIVE COUPLING","","","",36182,18,"ELGI ROCD SPARES",0,0
"B005401050010","DISC COUPLING SM360","","",null,110693,18,"ELGI ROCD SPARES",0,0
"B005401050012","DISC COUPLING SM220","","",null,61787,18,"ELGI ROCD SPARES",0,0
"B005401050013","DISC COUPLING SM220","OFSAC","",null,47506,18,"ELGI ROCD SPARES",0,0
"B005401050014","DISC COUPLING SM 220C","","",null,54554,18,"ELGI ROCD SPARES",0,0
"B005401170001","DRIVE COUPLING E160 2 POLE","","","",20306,18,"ELGI ROCD SPARES",0,0
"B005401170002","DRIVE COUPLING E110-E132 4 POL","","","",19644,18,"ELGI ROCD SPARES",0,0
"B005401170003","DRIVE COPLING E90 4 POLE","","","I/ZONE4",19826,18,"ELGI ROCD SPARES",0,1
"B005401170005","DRIVE COUPLING INSERT UCW 276","","","I79/D",3228,18,"ELGI ROCD SPARES",0,5
"B005401170006","DRIVE COUPLING INSERT UCW 280","","","I79/D",4179,18,"ELGI ROCD SPARES",0,2
"B005401170007","DRIVE COUPLING INSERT UCW 295","","","I79/D",12039,18,"ELGI ROCD SPARES",0,0
"B005401170008","DRIVE COUPLING INSERT UCW 2955","","","",14175,18,"ELGI ROCD SPARES",0,0
"B005401170031","NBR ELEMENT FOR U225 COUPLING","","","",1770,18,"ELGI ROCD SPARES",0,0
"B005401170041","DRIVE COUPLING E250 KW","","","",56606,18,"ELGI ROCD SPARES",0,0
"B005401170043","DRIVE COUPLING 90/60","","","",26082,18,"ELGI ROCD SPARES",0,0
"B005401170048","DRIVE COUPLING 42/35 F2","","","",9363,18,"ELGI ROCD SPARES",0,0
"B005401170050","COUPLING ELEMENT UH 3067","","","",15055,18,"ELGI ROCD SPARES",0,0
"B005405750002","DRIVE COUPLILNG S-2800,GRP1910","","","",35164,18,"ELGI ROCD SPARES",0,0
"B005506160001","PREFILTER EN2.2KW TO EN5.5KW","","","I/ZONE4",962,18,"ELGI ROCD SPARES",0,2
"B005506WROG","PREFILTER EN5.5K","ENCAP 73","","",1146,18,"ELGI & ATS ELGI SPARES",0,-7
"B005506260002","HOSE-AIR FILTER","","","",7920,18,"ELGI ROCD SPARES",0,0
"B005602930001","PIPE COUPLING 2 IN STY12(ACM)","","","I79/D",699,18,"ELGI ROCD SPARES",0,3
"B005602930004","PIPE COUPLING 3IN STY10-10300","","",null,1084,18,"ELGI ROCD SPARES",0,0
"B005700730003","AIR FILTER KIT 1390 CFM","","","",19135,18,"ELGI ROCD SPARES",0,0
"B005700730004","KIT, AIR FILTER","","","",10767,18,"ELGI ROCD SPARES",0,0
"B005700770004","AIRFILTER ELEMENT E11TO15","","","I77/D",4516,18,"ELGI ROCD SPARES",-1,13
"B005700770005","AIRFILTER ELEMENT E18TO22","","","I77/D",4797,18,"ELGI ROCD SPARES",0,13
"B005700770006","AIRFILTER ELEMENT E30TO37","","","I75/E",5134,18,"ELGI ROCD SPARES",0,4
"B005700770007","AIRFILTER ELEMENT E45TO55","","","I/ZONE4",5123,18,"ELGI ROCD SPARES",0,0
"B005700770012","A/F ELEMENTS - 1MIC 1300 CFM","","","",52106,18,"ELGI ROCD SPARES",0,0
"B005700770013","AIR FILTER ELEMENT SET 1765CFM","","","",54988,18,"ELGI ROCD SPARES",0,0
"B005705760001","AIRFILTER ELEMENT CH15633,EN53","","","I76/D",709,18,"ELGI ROCD SPARES",0,6
"B005705760002","ELEMENT, AIR FILTER, EN73S","","","I79/C",855,18,"ELGI RCD SPARES",0,17
"B006700460004","SEPERATOR ELEMENT 750 CFM","","","",27703,18,"ELGI ROCD SPARES",0,0
"B006700610004","AIR OIL SEPARATOR F4","F4","",null,20043,5,"ELGI & ATS ELGI SPARES",0,0
"B006700610005","AIR OIL SEPARATOR, EN53","ENCAP 53","","",3070,18,"ELGI ROCD SPARES",0,-7
"B006700770003","AIR OIL SEPERATOR 10S","E04-05","","",6237,18,"ELGI ROCD SPARES",0,-35
"B006700770006","AIR OIL SEPERATOR","","","",44573,18,"ELGI ROCD SPARES",0,0
"B006700770007","E75 AIR OIL SEPARATOR","","","",43169,18,"ELGI ROCD SPARES",0,0
"B006700770009","600CFM AOS","","","",31450,18,"ELGI ROCD SPARES",0,0
"B006700770010","AIR OIL SEPERATOR SPINON","","","I/ZONE5",12724,18,"ELGI ROCD SPARES",0,20
"B006700770013","A/O SEPARATOR ELEMENT F3 ALPHA","","","I/ZONE4",28021,18,"ELGI ROCD SPARES",0,5
"B006700770014","SEPARATOR E55","","","",33274,18,"ELGI ROCD SPARES",0,0
"B006700770018","AIR OIL SEPARATOR","","","",54974,18,"ELGI ROCD SPARES",0,0
"B006700770021","AOS - 4.5 CU- M/MIN","","","",17824,18,"ELGI ROCD SPARES",0,0
"B006700770023","AIR OIL SEPARATOR.90-110KW","","","I/ZONE5",36541,18,"ELGI ROCD SPARES",0,0
"B006700770026","AIR-OIL SEPARATOR-F4-55KW","","","I/ZONE5",32444,18,"ELGI ROCD SPARES",0,0
"B006700770027","AIR-OIL SEPARATOR-F4-75KW","","","I ZONE 4",40858,18,"ELGI ROCD SPARES",0,0
"B006700770028","GASKET -AOS - F6","","","",1627,18,"ELGI ROCD SPARES",0,0
"B006700770032                 ","AOS GASKET SPARE-1200/325V1               ","1200/325","",null,997,5,"ELGI & ATS ELGI SPARES",0,0
"B006900010006","225205-DRYER FILTER","","","",10607,18,"ELGI ROCD SPARES",0,0
"B006900010010","600392-DRYER FILTER","","","",12258,18,"ELGI ROCD SPARES",0,0
"B007300010001","105902-HOT GAS SOLENOID VALVE","","","I80/B",18225,18,"ELGI ROCD SPARES",0,1
"B007300010002","337001-HOT GAS BY PASS VALVE","","","",25933,18,"ELGI ROCD SPARES",0,0
"B007300170002","SOLENOID VALVE 2 WAY 24V AC","","","I78/D",10416,18,"ELGI ROCD SPARES",0,3
"B007300780001","SOLENOID VALVE 24 AC KIT","","","I78/D",9430,18,"ELGI ROCD SPARES",0,2
"B007300780002","SOLENOID VALVE 110V AC KIT","","","I78/D",5081,28,"ELGI ROCD SPARES",0,9
"B007300780003","SOLENOID VALVE 230V AC KIT","","","",7539,18,"ELGI ROCD SPARES",0,0
"B007300820001","SOLENOID VALVE 110V - NH42","","",null,12537,18,"ELGI ROCD SPARES",0,0
"B007300990003","SOL VALVE 24V-AC-0-13BAR-NC","","","I78/D",5073,18,"ELGI ROCD SPARES",0,3
"B007300990004","SOLENOID VALVE NC,24V,50HZ","","","I78/D",3409,18,"ELGI ROCD SPARES",0,3
"B007300990007","SOLENOID VALVE NC 220V,50HZ","","","I78/D",3366,18,"ELGI ROCD SPARES",0,2
"B007306230001","VALVE,SOLENOID 24V PATCON","","","",4891,18,"ELGI ROCD SPARES",0,0
"B007700690001","SPLIT COOLER E11","","","",64056,18,"ELGI ROCD SPARES",0,0
"B007700690002","AFTER COOLER E11","","","",25292,18,"ELGI ROCD SPARES",0,0
"B007700690003","OIL COOLER E11","","","",52700,18,"ELGI ROCD SPARES",0,0
"B007700690004","SPLIT COOLER E15 TO 22","","","",74800,18,"ELGI ROCD SPARES",0,0
"B007700690005","AFTER COOLER E15 TO 22","","","",25900,18,"ELGI ROCD SPARES",0,0
"B007700690006","OIL COOLER E15 TO 22","","","",51474,18,"ELGI ROCD SPARES",0,0
"B007700690007","SPLIT COOLER E30","","","",121546,18,"ELGI ROCD SPARES",0,0
"B007700690008","AFTER COOLER E30","","","",50318,18,"ELGI ROCD SPARES",0,0
"B007700690009","OIL COOLER E30","","","",102106,18,"ELGI ROCD SPARES",0,0
"B007700690010","SPLIT COOLER E37","","","",129651,18,"ELGI ROCD SPARES",0,0
"B007700690011","AFTER COOLER E37","","","",51387,18,"ELGI ROCD SPARES",0,0
"B007700690012","OIL COOLER E37","","","",73880,18,"ELGI ROCD SPARES",0,0
"B007700690013","SPLIT COOLER E45","","","",159543,18,"ELGI ROCD SPARES",0,0
"B007700690014","AFTER COOLER E45","","","",57332,18,"ELGI ROCD SPARES",0,0
"B007700690015","OIL COOLER E45","","","",124815,18,"ELGI ROCD SPARES",0,0
"B007700690016","SPLIT COOLER E55","","","",215765,18,"ELGI ROCD SPARES",0,0
"B007700690017","AFTER COOLER E55","","","",75491,18,"ELGI ROCD SPARES",0,0
"B007700690018","COOLER ASSY","","","",14871,18,"ELGI ROCD SPARES",0,0
"B007700690019","OIL COOLER E55","","","",164708,18,"ELGI ROCD SPARES",0,0
"B007700690020","AFTER COOLER E75","","","",114105,18,"ELGI ROCD SPARES",0,0
"B007700690021","OIL COOLER E75","","","",176578,18,"ELGI ROCD SPARES",0,0
"B007700690022","COMBI COOLER E11-15","","","I/ZONE4",41973,18,"ELGI ROCD SPARES",0,0
"B007700690023","COMBI COOLER E18-30","","","",50485,18,"ELGI ROCD SPARES",0,0
"B007705490001","OIL AFTER COOLER 11KW EN73S","","","",27870,18,"ELGI ROCD SPARES",0,0
"B007705490003","OIL/AFTER COOLER EN53-60HZ","","","",21238,18,"ELGI ROCD SPARES",0,0
"B007705490004","COMBI COOLER EN73S 15KW","","","",44706,18,"ELGI ROCD SPARES",0,0
"B007705830002","SPLIT COOLER E45 VE MODEL","","","",149444,18,"ELGI ROCD SPARES",0,0
"B0078XXXX0001","RADIATOR & OIL COOLER ASSY","","","",271797,18,"ELGI ROCD SPARES",0,0
"B007900860005","DRIVE PULLEY 5 KW","","","",3787,18,"ELGI ROCD SPARES",0,0
"B007900860010","V BELT LENGTH 1080","","","",569,18,"ELGI ROCD SPARES",0,0
"B007900860011","V BELT LENGTH 1090","","","",633,18,"ELGI ROCD SPARES",0,-5
"B007900860012","V BELT LENGTH 1112","","","",589,18,"ELGI ROCD SPARES",0,0
"B007900860013","DRIVE PULLEY SPZ DIA 250","","","I 62/F",15349,18,"ELGI ROCD SPARES",0,0
"B007900860017","DRIVEN PULLEY SPZ DIA 112","","","I 62/F",4331,18,"ELGI ROCD SPARES",0,0
"B007900860018","COGGED BELT SPZX1050","","","",924,18,"ELGI ROCD SPARES",0,0
"B007900860020","COGGED BELT SPZX 1060","","","",904,18,"ELGI ROCD SPARES",0,0
"B007900860022","DRIVEN PULLEY SPZ DIA 106","","","",3359,18,"ELGI ROCD SPARES",0,0
"B007900860024","DRIVEN PULLEY SPZ DIA 132","","",null,5573,18,"ELGI ROCD SPARES",0,0
"B007900860028","COGGED BELT XPZ 987","","","",738,18,"ELGI ROCD SPARES",0,-2
"B007902150005","V BELT XPZ MF940","","","",497,18,"ELGI ROCD SPARES",0,0
"B007902150006","V BELT XPZ MF875","","","",444,18,"ELGI ROCD SPARES",0,0
"B007902150007","V BELT XPZ MF 830","","","I77/E",439,18,"ELGI ROCD SPARES",0,1
"B007902150008","V BELT XPZ MF 850","","","I77/E",437,18,"ELGI ROCD SPARES",0,1
"B007902150009","V BELT XPZ MF 860","","",null,348,18,"ELGI ROCD SPARES",0,0
"B007902150010","V BELT XPZ MF 930","","",null,610,18,"ELGI ROCD SPARES",0,0
"B007902150011","V BELT XPZ MF 900","","","",531,18,"ELGI ROCD SPARES",0,0
"B007902150014","DRIVE PULLEY DIA 190","","","",7291,18,"ELGI ROCD SPARES",0,0
"B007902150015","DRIVE PULLEY DIA140","","","",4597,18,"ELGI ROCD SPARES",0,0
"B007902150017","DRIVEN PULLEY DIA 100","","","I 62/F",4286,18,"ELGI ROCD SPARES",0,0
"B007902150018","DRIVE PULLEY DIA 160","","",null,7219,18,"ELGI ROCD SPARES",0,0
"B007902150019","DRIVEN PULLEY DIA 90","","","",2926,18,"ELGI ROCD SPARES",0,0
"B007902150020","DRIVEN PULLEY DIA 85","","","",3134,18,"ELGI ROCD SPARES",0,0
"B007902150021","DRIVE PULLEY DIA 132","","",null,4735,18,"ELGI ROCD SPARES",0,0
"B007902150022","DRIVEN PULLEY DIA 95","","",null,2750,18,"ELGI ROCD SPARES",0,0
"B007902150023","DRIVE PULLEY DIA 140","","","",4553,18,"ELGI ROCD SPARES",0,0
"B007902150024","DRIVE PULLEY DIA 160","","","",6565,18,"ELGI ROCD SPARES",0,0
"B007902150025","DRIVEN PULLEY DIA 100","","",null,1719,18,"ELGI ROCD SPARES",0,0
"B007902150027","DRIVEN PULLEY DIA 132","","","",5502,18,"ELGI ROCD SPARES",0,0
"B007902150029","DRIVEN PULLEY 5KW","","","",1303,18,"ELGI ROCD SPARES",0,0
"B007902150031","V BELT LENGTH 1130","","","I77/E",612,18,"ELGI ROCD SPARES",0,1
"B008100720003","FAN DIA 230","","",null,4813,18,"ELGI ROCD SPARES",0,0
"B008100720006","FAN ASSY 23 INCH","","","",14839,18,"ELGI ROCD SPARES",0,0
"B008101320001","EXHAUST FAN 24 INCH","","",null,24090,18,"ELGI ROCD SPARES",0,0
"B008103690004","FAN ASSY 36 INCH WITH 10HP","","",null,30728,18,"ELGI ROCD SPARES",0,0
"B008401880001","PRESSURE RELIEF VALVE 1/2","ENCAP 73","",null,2842,5,"ELGI ROCD SPARES",0,0
